Time (sec),RPM,Air Temp (F),Coolant Temp (F),TPS (%),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Digital Input #1,Digital Input #2,Digital Input #3,Digital Input #4,Digital Input #5,Digital Input #6,Digital Input #7,Digital Input #8, Oil PSI,Fuel PSI,Digital Output #1,Digital Output #2,Digital Output #3,Digital Output #4,Digital Output #5,Digital Output #6,Digital Output #7,Digital Output #8,Digital Output #9,Digital Output #10,Injector Over Current #1,Injector Over Current #2,Injector Over Current #3,Injector Over Current #4,Injector Over Current #5,Injector Over Current #6,Injector Over Current #7,Injector Over Current #8,Coil Over Current #1,Coil Over Current #2,Coil Over Current #3,Coil Over Current #4,Coil Over Current #5,Coil Over Current #6,Coil Over Current #7,Coil Over Current #8,System Temperature (F),Sensor Error,Open Time Clip,Charge Time Clip,Non Driven Wheel Speed #1 (MPH),Non Driven Wheel Speed #2 (MPH),Avg Non Driven Wheel Speed (MPH),Measured AFR #1,Measured AFR #2,Target AFR,Measured #1-Target (AFR),Measured #2-Target (AFR),Lambda/AFR Status,Lambda/AFR STF #1 (%),Lambda/AFR STF #2 (%),Lambda/AFR LTF (%),Fuel Status,Ignition Status,
97.642,8797,95.2,199.6,14.0,6.36,13.20,1.82,13.3,530.0,1,0,0,0,0,0,0,0,36.75,34.88,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,32.7,28.4,32.7,12.86,14.76,14.70,-1.84,0.06,32768,100.0,100.0,88.8,0,0,
97.652,8789,95.2,199.6,14.1,6.42,13.20,1.83,13.4,530.0,0,1,0,0,0,0,0,0,36.63,34.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,32.9,28.2,32.9,13.07,15.29,14.70,-1.63,0.59,32768,100.0,100.0,87.9,0,0,
97.663,8782,95.2,199.6,14.1,6.26,13.20,1.83,13.4,530.0,1,0,0,0,0,0,0,0,33.45,34.69,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,32.3,28.5,32.3,13.27,15.70,14.70,-1.43,1.00,32768,100.0,100.0,87.2,0,0,
97.673,8765,95.2,199.6,14.0,6.32,13.20,1.81,13.2,530.0,1,1,0,0,0,0,0,0,36.47,35.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,31.8,28.8,31.8,13.47,15.99,14.70,-1.23,1.29,32768,100.0,100.0,89.7,0,0,
97.680,8737,95.2,199.6,14.1,6.28,13.20,1.82,13.3,530.0,1,1,0,0,0,0,0,0,34.95,34.94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,31.7,28.0,31.7,13.70,16.61,14.70,-1.00,1.91,32768,100.0,100.0,89.1,0,0,
97.691,8737,95.2,199.6,14.1,6.25,13.20,1.82,13.3,530.0,0,0,0,0,0,0,0,0,36.70,35.00,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,32.1,28.8,32.1,13.77,16.95,14.70,-0.93,2.25,32768,100.0,100.0,90.2,0,0,
97.702,8726,95.2,199.6,14.1,6.36,13.20,1.81,13.2,530.0,1,1,0,0,0,0,0,0,36.38,35.88,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,31.8,28.1,31.8,14.02,17.07,14.70,-0.68,2.37,32768,100.0,100.0,90.6,0,0,
97.712,8720,95.2,199.6,14.1,6.35,13.20,1.82,13.2,530.0,1,0,0,0,0,0,0,0,38.25,36.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,32.0,27.8,32.0,14.14,17.45,14.70,-0.56,2.75,32768,100.0,100.0,89.3,0,0,
97.725,8715,95.2,199.6,14.1,6.46,13.20,1.82,13.2,530.0,0,1,0,0,0,0,0,0,39.05,36.00,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,32.1,28.0,32.1,14.19,17.77,14.70,-0.51,3.07,32768,100.0,100.0,89.5,0,0,
97.731,8702,95.2,199.6,14.1,6.25,13.20,1.83,13.3,530.0,0,1,0,0,0,0,0,0,39.07,36.06,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,31.6,27.3,31.6,14.41,17.85,14.70,-0.29,3.15,32768,100.0,100.0,88.3,0,0,
97.741,8683,95.2,199.6,14.1,6.37,13.20,1.81,13.1,530.0,1,1,0,0,0,0,0,0,38.84,35.00,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,32.0,28.2,32.0,14.45,18.07,14.70,-0.25,3.37,32768,100.0,100.0,91.1,0,0,
97.752,8657,95.2,199.6,14.2,6.37,13.20,1.81,13.1,530.0,1,1,0,0,0,0,0,0,38.67,34.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,31.6,27.4,31.6,14.48,18.40,14.70,-0.22,3.70,32768,100.0,100.0,90.4,0,0,
97.763,8660,95.2,199.6,14.7,6.53,13.20,1.81,13.1,530.0,0,1,0,0,0,0,0,0,37.32,33.81,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,31.5,28.4,31.5,14.61,18.45,14.70,-0.09,3.75,32768,100.0,100.0,90.6,0,0,
97.775,8635,95.2,199.6,15.5,6.48,13.20,1.81,13.0,530.0,0,1,0,0,0,0,0,0,36.75,32.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,31.3,28.1,31.3,14.67,18.46,14.70,-0.03,3.76,32768,100.0,100.0,89.6,0,0,
97.781,8617,95.2,199.6,16.8,6.64,13.20,1.80,13.0,530.0,1,0,0,0,0,0,0,0,35.50,32.63,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,30.9,28.0,30.9,14.73,18.79,14.70,0.03,4.09,32768,100.0,100.0,90.0,0,0,
97.791,8622,95.2,199.6,17.8,6.75,13.20,1.83,13.1,530.0,1,1,0,0,0,0,0,0,33.80,33.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,30.9,28.3,30.9,14.71,18.83,14.70,0.01,4.13,32768,100.0,100.0,90.8,0,0,
97.802,8604,95.2,199.6,18.4,6.92,13.20,1.86,13.4,530.0,0,0,0,0,0,0,0,0,32.59,34.69,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,31.2,28.8,31.2,14.77,18.73,14.70,0.07,4.03,32768,100.0,100.0,91.1,0,0,
97.813,8571,95.2,199.6,18.7,6.88,13.20,1.89,13.5,530.0,1,1,0,0,0,0,0,0,34.09,36.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,31.6,28.9,31.6,14.83,19.07,14.70,0.13,4.37,32768,100.0,100.0,92.1,0,0,
97.823,8591,95.2,199.6,18.8,6.80,13.20,1.88,13.4,530.0,1,0,0,0,0,0,0,0,32.67,36.94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,31.4,28.1,31.4,14.71,19.20,14.70,0.01,4.50,32768,100.0,100.0,92.0,0,0,
97.835,8589,95.2,199.6,18.9,6.97,13.20,1.86,13.3,530.0,0,1,0,0,0,0,0,0,35.07,35.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,31.3,27.9,31.3,14.80,19.08,14.70,0.10,4.38,32768,100.0,100.0,91.6,0,0,
97.842,8597,95.2,199.6,18.9,7.01,13.20,1.91,13.7,530.0,0,1,0,0,0,0,0,0,35.47,34.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,32.3,28.6,32.3,14.82,19.33,14.70,0.12,4.63,32768,100.0,100.0,92.1,0,0,
97.852,8617,95.2,199.6,19.0,7.24,13.20,1.92,13.8,530.0,1,0,0,0,0,0,0,0,35.32,33.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,31.4,27.8,31.4,14.77,19.55,14.70,0.07,4.85,32768,100.0,100.0,92.2,0,0,
97.863,8610,95.2,199.6,19.0,7.44,13.20,1.93,13.8,530.0,0,1,0,0,0,0,0,0,35.32,33.81,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,31.0,28.4,31.0,14.95,19.48,14.70,0.25,4.78,32768,100.0,100.0,92.2,0,0,
97.873,8625,95.2,199.6,19.1,7.53,13.20,1.95,14.0,530.0,1,1,0,0,0,0,0,0,35.55,34.13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.9,28.4,29.9,15.01,19.57,14.70,0.31,4.87,32768,100.0,100.0,92.4,0,0,
97.885,8627,95.2,199.6,19.1,7.47,13.20,1.98,14.2,530.0,1,1,0,0,0,0,0,0,36.57,35.19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.7,28.8,29.7,15.11,19.73,14.70,0.41,5.03,32768,100.0,100.0,91.7,0,0,
97.891,8628,95.2,199.6,19.1,7.56,13.20,1.95,14.0,530.0,1,1,0,0,0,0,0,0,36.82,36.56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.7,28.8,29.7,15.32,19.77,14.70,0.62,5.07,32768,100.0,100.0,92.4,0,0,
97.901,8650,95.2,199.6,19.2,7.29,13.10,1.99,14.3,530.0,1,1,0,0,0,0,0,0,36.75,37.63,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.9,29.3,29.9,15.48,19.79,14.70,0.78,5.09,0,100.0,100.0,90.9,0,0,
97.912,8647,95.2,199.6,19.4,7.41,13.10,1.91,13.8,530.0,1,1,0,0,0,0,0,0,38.42,37.06,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.7,28.3,29.7,15.66,19.79,14.70,0.96,5.09,0,100.0,100.0,90.9,0,0,
97.923,8657,95.2,199.6,19.7,7.24,13.20,1.92,13.8,530.0,0,1,0,0,0,0,0,0,38.15,36.13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,30.5,29.2,30.5,15.77,19.71,14.70,1.07,5.01,0,100.0,100.0,90.9,0,0,
97.935,8707,95.2,199.6,20.0,7.28,13.10,1.91,13.8,530.0,1,1,0,0,0,0,0,0,38.75,35.56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,30.2,28.6,30.2,16.04,19.79,14.70,1.34,5.09,0,100.0,100.0,90.9,0,0,
97.941,8712,95.2,199.6,20.3,7.35,13.20,1.92,13.9,530.0,1,1,0,0,0,0,0,0,37.07,35.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,30.1,28.6,30.1,16.23,19.79,14.70,1.53,5.09,0,100.0,100.0,90.9,0,0,
97.951,8715,95.2,199.6,20.8,7.49,13.20,1.92,13.9,530.0,0,1,0,0,0,0,0,0,38.30,34.88,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,31.0,28.8,31.0,16.35,19.71,14.70,1.65,5.01,0,100.0,100.0,90.9,0,0,
97.963,8724,95.2,199.6,21.2,7.53,13.20,1.92,14.0,530.0,1,1,0,0,0,0,0,0,35.67,34.63,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,30.2,28.6,30.2,16.60,19.82,14.70,1.90,5.12,0,100.0,100.0,90.9,0,0,
97.975,8729,95.2,199.6,21.6,7.66,13.10,1.96,14.3,530.0,1,1,0,0,0,0,0,0,36.75,34.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,30.2,28.1,30.2,16.73,19.79,14.70,2.03,5.09,0,100.0,100.0,90.9,0,0,
97.981,8739,95.2,199.6,21.9,7.59,13.20,2.10,15.3,530.0,1,1,0,0,0,0,0,0,36.47,34.56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.0,28.5,29.0,16.82,19.74,14.70,2.12,5.04,0,100.0,100.0,90.9,0,0,
97.991,8746,95.2,199.6,22.2,7.76,13.20,2.02,14.7,530.0,1,0,0,0,0,0,0,0,36.84,34.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.8,28.1,29.8,17.02,19.82,14.70,2.32,5.12,0,100.0,100.0,90.9,0,0,
98.003,8754,95.2,199.6,22.6,7.71,13.10,2.22,16.2,530.0,1,1,0,0,0,0,0,0,38.38,34.63,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.4,29.8,29.8,17.04,19.77,14.70,2.34,5.07,0,100.0,100.0,90.9,0,0,
98.015,8778,95.2,199.6,22.8,7.84,13.10,2.17,15.9,530.0,0,1,0,0,0,0,0,0,40.15,34.88,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.9,29.3,29.9,17.11,19.77,14.70,2.41,5.07,0,100.0,100.0,90.9,0,0,
98.021,8789,95.2,199.6,23.2,7.92,13.20,2.32,17.0,530.0,0,1,0,0,0,0,0,0,40.20,35.00,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.3,29.3,29.3,17.24,19.76,14.70,2.54,5.06,0,100.0,100.0,90.9,0,0,
98.031,8825,95.2,199.6,23.7,7.82,13.10,2.41,17.7,530.0,1,1,0,0,0,0,0,0,38.65,35.19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.9,28.8,29.9,17.35,19.76,14.70,2.65,5.06,0,100.0,100.0,90.9,0,0,
98.042,8902,95.2,199.6,24.2,7.96,13.10,2.30,17.0,530.0,0,1,0,0,0,0,0,0,36.72,35.19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,30.0,29.4,30.0,17.52,19.82,14.70,2.82,5.12,0,100.0,100.0,90.9,0,0,
98.053,8942,95.2,199.6,24.5,8.20,13.20,2.48,18.4,530.0,1,1,0,0,0,0,0,0,39.07,35.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,30.1,28.5,30.1,17.60,19.68,14.70,2.90,4.98,0,100.0,100.0,90.9,0,0,
98.065,9034,95.2,199.6,24.9,8.18,13.10,2.66,19.9,530.0,1,1,0,0,0,0,0,0,38.32,35.88,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,30.1,28.0,30.1,17.89,19.82,14.70,3.19,5.12,0,100.0,100.0,90.9,0,0,
98.071,9083,95.2,199.6,25.3,8.13,13.10,2.65,20.0,530.0,0,0,0,0,0,0,0,0,39.30,36.88,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,30.1,28.2,30.1,17.96,19.76,14.70,3.26,5.06,0,100.0,100.0,90.9,0,0,
98.082,9191,95.2,199.6,25.8,8.21,13.10,2.45,18.6,530.0,0,1,0,0,0,0,0,0,42.90,37.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,30.1,27.8,30.1,17.99,19.71,14.21,3.78,5.50,0,105.0,100.0,81.7,0,0,
98.092,9247,95.2,199.6,26.1,8.23,13.10,2.50,19.1,530.0,1,0,0,0,0,0,0,0,38.50,35.00,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.7,27.8,29.7,18.11,19.82,14.21,3.90,5.60,0,105.0,100.0,81.7,0,0,
98.103,9328,95.2,199.6,26.4,8.14,13.10,2.50,19.4,530.0,0,1,0,0,0,0,0,0,38.59,37.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.3,27.7,29.3,17.93,19.76,14.21,3.72,5.54,0,105.0,100.0,81.7,0,0,
98.115,9301,95.2,199.6,26.6,8.44,13.10,2.41,18.7,530.0,1,1,0,0,0,0,0,0,40.80,37.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.9,28.6,29.9,17.71,19.71,14.21,3.50,5.50,0,105.0,100.0,81.7,0,0,
98.122,9251,95.2,199.6,26.7,8.32,13.20,2.69,20.8,530.0,1,0,0,0,0,0,0,0,39.52,34.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.4,29.0,29.4,17.63,19.79,14.21,3.41,5.57,0,105.0,100.0,81.7,0,0,
98.133,9090,95.2,199.6,26.8,8.26,13.10,2.58,19.7,530.0,1,1,0,0,0,0,0,0,40.75,36.19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.5,29.5,29.5,17.36,19.76,14.21,3.15,5.54,0,105.0,100.0,81.7,0,0,
98.143,9001,95.2,199.6,26.9,8.37,13.10,2.54,19.2,530.0,1,1,0,0,0,0,0,0,40.95,38.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.5,29.3,29.5,17.23,19.76,14.21,3.01,5.54,0,105.0,100.0,81.7,0,0,
98.155,8837,95.2,199.6,26.9,8.48,13.20,2.59,19.2,530.0,1,0,0,0,0,0,0,0,38.72,37.56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,30.2,29.9,30.2,17.15,19.32,14.21,2.94,5.10,0,105.0,100.0,81.7,0,0,
98.161,8777,95.2,199.6,26.9,8.84,13.10,2.66,19.6,530.0,1,1,0,0,0,0,0,0,41.00,37.88,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,30.8,29.6,30.8,16.88,18.58,14.21,2.66,4.37,0,105.0,100.0,81.7,0,0,
98.172,8717,95.2,199.6,26.9,8.83,13.10,2.92,21.4,530.0,0,1,0,0,0,0,0,0,38.57,38.06,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.9,29.4,29.9,16.41,18.36,14.21,2.19,4.15,0,105.0,100.0,81.7,0,0,
98.183,8610,95.2,199.6,27.0,9.03,13.10,2.89,20.9,530.0,1,0,0,0,0,0,0,0,37.32,37.94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,30.5,28.9,30.5,15.88,18.05,14.21,1.66,3.84,0,105.0,100.0,81.7,0,0,
98.193,8573,95.2,199.6,27.1,8.89,13.10,3.00,21.5,530.0,0,1,0,0,0,0,0,0,37.50,36.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,30.2,28.6,30.2,15.66,17.73,14.21,1.44,3.51,0,105.0,100.0,81.7,0,0,
98.205,8538,95.2,199.6,27.6,8.72,13.10,2.91,20.7,530.0,1,0,0,0,0,0,0,0,37.72,34.19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,30.1,29.9,30.1,15.35,17.68,14.21,1.13,3.47,0,105.0,100.0,81.7,0,0,
98.211,8543,95.2,199.6,28.8,8.85,13.10,2.81,20.0,530.0,1,0,0,0,0,0,0,0,37.15,36.13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.8,29.9,29.9,15.13,17.79,14.21,0.91,3.57,0,105.0,100.0,81.7,0,0,
98.221,8560,95.2,199.6,30.3,9.22,13.10,2.89,20.6,530.0,0,1,0,0,0,0,0,0,37.88,38.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.1,29.5,29.5,15.13,17.65,14.21,0.91,3.44,2,105.0,100.0,81.7,0,0,
98.232,8627,95.2,199.6,32.2,9.69,13.10,3.38,24.2,530.0,1,0,0,0,0,0,0,0,37.77,39.13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,30.0,30.9,30.9,14.98,17.49,12.79,2.19,4.70,2,100.0,100.0,95.6,0,0,
98.245,8727,95.2,199.6,33.7,10.02,13.10,3.68,26.6,530.0,1,1,0,0,0,0,0,0,36.38,39.63,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.3,30.4,30.4,14.94,17.63,12.79,2.15,4.84,0,100.0,100.0,99.5,0,0,
98.251,8787,95.2,199.6,34.4,9.97,13.10,3.82,27.8,530.0,0,1,0,0,0,0,0,0,36.95,39.94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.3,30.4,30.4,14.86,17.42,12.79,2.07,4.63,0,100.0,100.0,99.5,0,0,
98.261,8849,95.2,199.6,34.8,10.14,13.10,3.82,28.0,530.0,1,1,0,0,0,0,0,0,35.32,39.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.7,31.3,31.3,14.76,17.05,12.79,1.97,4.26,0,100.0,100.0,99.5,0,0,
98.272,8965,95.2,199.6,34.9,10.13,13.10,3.92,29.1,530.0,1,0,0,0,0,0,0,0,37.57,38.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.4,30.6,30.6,14.61,16.95,12.79,1.82,4.16,0,100.0,100.0,99.5,0,0,
98.283,9061,95.2,199.6,35.0,10.18,13.10,3.94,29.6,530.0,0,1,0,0,0,0,0,0,39.15,38.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.9,30.9,30.9,14.36,16.61,12.79,1.57,3.82,0,100.0,100.0,99.5,0,0,
98.293,9096,95.2,199.6,35.0,10.05,13.10,3.97,30.0,530.0,1,0,0,0,0,0,0,0,38.34,37.63,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.6,30.4,30.4,14.27,16.23,12.79,1.48,3.44,0,100.0,100.0,99.5,0,0,
98.305,9140,95.2,199.6,35.1,10.24,13.10,3.95,30.0,530.0,0,1,0,0,0,0,0,0,38.20,37.94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.4,30.8,30.8,14.11,16.18,12.79,1.32,3.40,0,100.0,100.0,99.5,0,0,
98.311,9153,95.2,199.6,35.1,10.05,13.10,4.01,30.5,530.0,0,1,0,0,0,0,0,0,39.57,40.19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.3,30.9,30.9,13.89,16.24,12.79,1.10,3.45,0,100.0,100.0,99.5,0,0,
98.323,9181,95.2,199.6,35.1,10.12,13.10,3.97,30.3,530.0,1,1,0,0,0,0,0,0,36.32,39.88,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,28.9,31.4,31.4,13.82,16.17,12.79,1.03,3.38,0,100.0,100.0,99.5,0,0,
98.333,9193,95.2,199.6,35.2,10.09,13.10,3.98,30.5,530.0,0,0,0,0,0,0,0,0,37.70,37.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,28.6,31.4,31.4,13.54,15.70,12.79,0.75,2.91,0,100.0,100.0,99.5,0,0,
98.345,9221,95.2,199.6,35.2,9.84,13.10,3.98,30.5,530.0,1,1,0,0,0,0,0,0,38.47,37.50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.0,32.0,32.0,13.27,15.23,12.79,0.49,2.44,0,100.0,100.0,99.5,0,0,
98.351,9244,95.2,199.6,35.2,10.18,13.10,3.93,30.2,530.0,1,1,0,0,0,0,0,0,37.82,40.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,28.8,31.8,31.8,13.13,14.79,12.79,0.34,2.00,0,100.0,100.0,99.5,0,0,
98.362,9316,95.2,199.6,35.2,10.11,13.00,4.04,31.2,530.0,0,1,0,0,0,0,0,0,37.63,37.81,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,28.8,31.9,31.9,12.83,14.33,12.79,0.04,1.54,0,100.0,100.0,99.5,0,0,
98.372,9353,95.2,199.6,35.2,9.94,13.00,4.03,31.3,530.0,1,0,0,0,0,0,0,0,38.92,37.69,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.2,32.2,32.2,12.67,14.14,12.79,-0.12,1.35,0,100.0,100.0,99.5,0,0,
98.383,9426,95.2,199.6,35.3,9.98,13.10,4.01,31.4,530.0,0,0,0,0,0,0,0,0,37.34,39.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.3,31.9,31.9,12.44,13.80,12.79,-0.35,1.01,0,100.0,100.0,99.5,0,0,
98.395,9489,95.2,199.6,35.3,9.76,13.00,4.04,31.8,530.0,1,1,0,0,0,0,0,0,40.17,37.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,29.5,31.4,31.4,12.29,13.52,12.79,-0.50,0.74,0,100.0,100.0,99.5,0,0,
